what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326027869531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326027875265
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1326027877234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326027879343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1326027886500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326027887281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326027888312
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326027890296
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.203.v201109140236,"org.eclipse.wst.ws.service.policy.ui",1326027890390
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1326027890390
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1326027890406
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1326027890406
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1326027890890
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1326027893718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326027894546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028034187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028038531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028043968
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1326028044078
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1326028044093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1326028044093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1326028044093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028049515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028052718
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1326028052984
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1326028053000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1326028053000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1326028053000
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1326028061968
closed,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1326028061968
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326028065390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.linkWithEditor",1326028079765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.linkWithEditor",1326028080531
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1326028090578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028130968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028134937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028134953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028135140
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326028138593
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326028139859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326028154843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028159078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028165921
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1326028165953
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326028181531
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1326028184468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028186296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028193375
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1326028193390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028212187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028213296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028213343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028213578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326028215265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032705015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032706359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032805093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032806265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032807656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032807703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032807781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032810906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032886921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032887984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032895343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032898578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032958484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032967796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032968937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326032970046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033025968
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326033026015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033030140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033038546
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326033041375
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033043812
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.FileExplorerView",1326033058328
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033058343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1326033070781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033086078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033086234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033086406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033086750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033092781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033093625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033361125
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1326033362703
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033363343
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1326033363343
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326033363984
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326033366421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033384406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033400203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033401640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033430375
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326033432656
opened,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033432906
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033432968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033435718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033436359
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326033436781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033436828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033438203
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033441109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033441750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033446140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033448031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033451515
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.format.document",1326033453531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033454421
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326033458781
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1326033461171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033462515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033474093
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033474156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033475343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033477531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033478421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033481234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033482296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033545625
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326033559859
started,bundle,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.ui",1326033571906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1326033572109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033572390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033585234
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1326033591906
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1326033592281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033592593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033592859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033593156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033593421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033593562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033593765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033593906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033594093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033594296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033594750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033595062
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326033597453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033602750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033620156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033622578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033623375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033623734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033633953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033635609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033649281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033651296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033652062
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033653203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1326033654671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033655734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033656500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033657015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033657500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033658265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033658781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033663921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1326033672250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033676281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1326033677828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033679328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033679859
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326033680437
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1326033682000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033684656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033693859
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033693921
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326033705625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1326033707625
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033708578
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033721375
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033722812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1326033724062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033725281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033727265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033727906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1326033737609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1326033744296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1326033744671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1326033745140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033747718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033752656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1326033752828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033756078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033756687
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033759937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1326033763078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033765250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326033766609
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1326033770156
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1326033771968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033774781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033784734
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033784796
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033786703
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033786703
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326033788156
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326033788156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033814265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033815265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033815578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033819359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033824171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033846109
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033848984
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1326033857984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033864015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033895890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033980109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326033991703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326033994625
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1326033996703
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1326033996781
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326033998734
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1326033998734
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1326034000640
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1326034012718
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1326034012796
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326034021421
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1326034021421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326034025156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326034035062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1326034039187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1326034040937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1326034043140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1326034046046
